protein,fat,carbohydrates,sugar,sodium,calories,class
2.0,7.0,16.0,13.0,35.0,140.0,2
5.0,6.0,24.0,21.0,50.0,170.0,2
2.0,6.0,18.0,13.0,45.0,130.0,2
5.0,10.0,6.0,29.0,82.0,125.0,2
3.0,8.0,16.0,13.0,40.0,150.0,2
3.0,7.0,15.0,13.0,40.0,130.0,2
4.0,9.0,20.0,19.0,70.0,180.0,2
3.0,6.0,26.0,18.0,75.0,170.0,2
3.0,14.0,29.0,23.0,70.0,250.0,2
1.3,2.5,13.1,10.0,3.0,80.0,2
7.1,22.48,38.4,36.6,108.0,384.0,2
3.0,4.5,31.0,16.0,150.0,180.0,2
3.0,7.0,20.0,15.0,65.0,160.0,2
2.0,6.0,10.0,9.0,41.0,110.0,2
3.0,12.0,18.0,18.0,50.0,190.0,2
1.0,4.5,18.0,14.0,15.0,110.0,2
3.0,6.0,16.0,15.0,40.0,130.0,2
2.0,3.5,15.0,12.0,35.0,100.0,2
3.0,8.0,18.0,15.0,45.0,160.0,2
2.0,7.0,17.0,15.0,60.0,140.0,2
4.9,5.9,23.1,0.0,108.0,161.0,2
3.0,16.0,24.0,21.0,45.0,250.0,2
5.0,19.0,23.0,21.0,90.0,280.0,2
2.0,7.0,16.0,14.0,40.0,140.0,2
2.0,13.0,11.0,1.0,50.0,160.0,2
3.0,13.0,34.0,25.0,75.0,260.0,2
3.0,13.0,31.0,19.0,150.0,240.0,2
1.0,6.0,17.0,11.0,40.0,120.0,2
4.0,19.0,22.0,18.0,130.0,280.0,2
2.0,6.0,28.0,15.0,180.0,170.0,2
3.0,4.5,18.0,13.0,50.0,120.0,2
2.0,5.0,14.0,14.0,35.0,110.0,2
3.0,7.0,19.0,17.0,40.0,140.0,2
3.0,5.0,23.0,19.0,75.0,150.0,2
4.0,1.5,25.0,12.0,130.0,130.0,2
2.0,5.0,16.0,10.0,40.0,120.0,2
3.0,7.0,17.0,15.0,35.0,140.0,2
3.0,7.0,14.0,14.0,35.0,130.0,2
3.0,20.0,25.0,24.0,75.0,290.0,2
2.0,6.0,15.0,15.0,50.0,130.0,2
8.0,10.0,53.0,48.0,170.0,330.0,2
1.0,5.0,22.0,17.0,90.0,140.0,2
2.0,12.0,14.0,12.0,30.0,170.0,2
5.0,2.5,13.0,6.0,11.0,80.0,2
2.0,5.0,22.0,15.0,70.0,140.0,2
3.0,1.0,19.0,13.0,45.0,90.0,2
3.0,12.0,18.0,17.0,70.0,200.0,2
3.0,16.0,22.0,21.0,50.0,240.0,2
3.0,7.0,14.0,14.0,35.0,130.0,2
3.0,7.0,14.0,14.0,35.0,130.0,2
2.0,5.0,24.0,12.0,125.0,150.0,2
2.0,7.0,15.0,13.0,55.0,130.0,2
0.0,0.0,0.0,0.0,0.0,120.0,2
2.0,7.0,16.0,14.0,60.0,130.0,2
4.0,19.0,22.0,18.0,130.0,280.0,2
2.0,5.0,21.0,15.0,35.0,140.0,2
1.6,7.6,16.2,12.7,90.0,140.0,2
1.0,2.5,20.0,16.0,25.0,100.0,2
3.8,8.0,11.0,8.8,0.04,84.0,2
1.0,5.0,17.0,12.0,55.0,100.0,2
0.9,4.1,8.4,6.5,0.02,74.0,2
2.0,9.0,22.0,20.0,40.0,170.0,2
2.8,6.1,20.8,20.7,36.0,148.0,2
3.0,6.0,28.0,13.0,150.0,170.0,2
1.0,8.0,17.0,11.0,45.0,140.0,2
4.0,15.0,34.0,22.0,90.0,290.0,2
2.0,8.0,19.0,13.0,75.0,150.0,2
3.0,12.0,34.0,24.0,180.0,250.0,2
2.0,5.0,25.0,11.0,110.0,160.0,2
3.0,7.0,16.0,14.0,50.0,140.0,2
5.0,4.5,27.0,17.0,70.0,170.0,2
14.17,7.06,14.24,0.7,769.0,181.0,1
14.0,3.5,19.0,10.0,600.0,160.0,1
15.0,18.0,26.0,0.0,1027.0,330.0,1
6.02,3.36,7.78,2.59,998.0,84.0,1
7.52,3.83,1.1,0.9,730.0,73.0,1
9.0,1.0,28.0,0.0,618.0,152.0,1
23.0,7.0,17.0,4.0,826.0,225.0,1
5.0,2.0,16.0,12.0,720.0,110.0,1
10.0,2.5,21.0,7.0,930.0,150.0,1
3.0,3.0,29.0,14.0,680.0,150.0,1
2.0,1.0,10.0,0.0,670.0,60.0,1
8.0,9.0,21.0,9.0,1150.0,200.0,1
20.9,1.4,38.2,0.0,470.3,239.0,1
7.0,2.0,13.0,1.0,690.0,100.0,1
25.4,6.6,29.9,4.1,572.0,261.0,1
8.0,12.0,14.0,0.0,830.0,200.0,1
31.0,14.0,26.0,0.0,282.0,349.0,1
6.1,10.5,19.5,0.0,394.0,195.0,1
15.0,2.0,19.0,0.0,0.0,160.0,1
12.0,1.5,11.0,1.0,360.0,100.0,1
8.0,8.0,31.0,8.0,661.0,229.0,1
4.0,7.0,26.0,1.0,830.0,190.0,1
3.0,1.5,17.0,5.0,580.0,90.0,1
7.0,11.0,23.0,4.0,840.0,220.0,1
4.4,1.4,10.9,1.69,112.0,72.0,1
4.0,12.0,28.0,16.0,790.0,220.0,1
1.0,6.0,9.0,1.0,870.0,100.0,1
34.0,21.0,4.0,0.0,140.0,284.0,1
4.0,7.0,26.0,1.0,830.0,190.0,1
5.0,1.5,12.0,3.0,470.0,80.0,1
9.4,0.8,34.8,5.6,1.0,190.0,1
4.2,0.6,24.8,7.2,1.0,126.0,1
5.0,2.0,16.0,12.0,750.0,100.0,1
1.0,1.5,11.0,0.0,170.0,60.0,1
7.0,1.0,22.0,2.0,800.0,130.0,1
5.0,0.0,15.0,4.0,660.0,80.0,1
19.5,1.4,29.7,0.0,0.0,198.8,1
17.0,6.0,30.0,4.0,900.0,250.0,1
10.0,1.0,12.0,1.0,720.0,100.0,1
9.9,6.9,32.7,0.0,250.0,225.0,1
6.0,2.5,14.0,0.0,640.0,100.0,1
8.7,0.7,42.0,0.0,0.0,215.0,1
3.0,2.0,18.0,4.0,480.0,100.0,1
8.0,1.5,21.0,2.0,500.0,130.0,1
7.0,12.0,38.0,2.0,1200.0,290.0,1
6.0,7.0,16.0,6.0,680.0,150.0,1
3.0,1.0,15.0,0.0,670.0,80.0,1
6.0,8.0,20.0,2.0,890.0,180.0,1
15.0,18.0,26.0,0.0,1027.0,330.0,1
3.1,5.9,9.3,2.3,503.0,104.0,1
10.0,4.0,24.0,0.0,960.0,170.0,1
3.8,0.4,4.3,2.2,22.0,28.0,1
8.0,5.0,25.0,3.0,590.0,180.0,1
2.0,1.5,23.0,12.0,770.0,110.0,1
8.0,4.0,25.0,2.0,650.0,170.0,1
3.0,1.0,3.0,2.0,740.0,35.0,1
4.0,12.0,28.0,16.0,790.0,220.0,1
2.0,1.0,13.0,5.0,580.0,70.0,1
3.0,0.0,11.0,0.0,398.0,57.0,1
1.7,1.2,10.2,3.7,0.48,61.0,1
2.3,9.9,4.0,1.46,225.0,129.0,1
2.0,1.0,23.0,7.0,140.0,110.0,1
7.0,2.0,20.0,3.0,680.0,130.0,1
15.0,2.0,19.0,3.0,520.0,160.0,1
7.0,2.0,26.0,3.0,950.0,150.0,1
6.0,3.0,22.0,4.0,0.0,140.0,1
5.0,1.0,12.0,1.0,460.0,80.0,1
2.0,7.0,11.0,0.0,0.0,121.0,1
5.0,7.0,26.0,1.0,910.0,190.0,1
24.0,4.5,25.0,6.0,490.0,240.0,1
20.0,21.0,26.0,0.0,3120.0,370.0,1
7.0,12.0,39.0,2.0,1190.0,290.0,1
7.0,12.0,39.0,2.0,1120.0,290.0,1
8.0,16.0,11.0,3.0,997.0,233.0,1
10.0,4.0,24.0,0.0,960.0,170.0,1
7.6,2.0,29.2,7.4,1.0,166.0,1
6.0,2.5,13.0,4.0,410.0,100.0,1
4.0,0.5,20.0,4.0,480.0,100.0,1
10.0,1.0,12.0,1.0,720.0,100.0,1
6.4,4.0,21.6,6.4,0.0,160.0,1
2.0,1.0,17.0,1.0,920.0,90.0,1
23.1,19.1,30.9,0.0,943.0,377.0,1
2.0,2.0,15.0,2.0,750.0,90.0,1
3.0,17.0,25.0,4.0,670.0,260.0,1
2.0,1.0,13.0,1.0,790.0,70.0,1
2.0,0.0,14.0,2.0,480.0,60.0,1
3.3,2.2,13.0,8.2,674.0,90.0,1
5.0,0.0,15.0,4.0,660.0,80.0,1
8.0,3.5,25.0,2.0,690.0,160.0,1
4.0,7.0,26.0,1.0,790.0,190.0,1
4.0,7.0,26.0,1.0,830.0,190.0,1
10.0,1.5,16.0,1.0,1320.0,67.0,1
7.0,4.0,15.0,1.0,0.0,120.0,1
23.0,7.0,17.0,4.0,826.0,225.0,1
16.0,17.2,14.8,0.0,0.0,270.0,1
7.0,9.0,23.0,6.0,890.0,200.0,1
4.0,21.0,19.0,10.0,830.0,270.0,1
5.0,1.5,19.0,5.0,650.0,110.0,1
10.0,2.9,5.0,0.0,492.0,180.0,1
2.0,10.0,16.0,10.0,553.0,160.0,1
0.0,0.5,10.6,0.0,0.0,51.0,0
1.1,0.5,15.0,9.0,3.0,60.0,0
1.1,0.5,15.0,9.0,3.0,61.0,0
0.9,0.4,11.1,6.8,2.3,46.0,0
0.8,0.3,10.0,6.2,2.0,42.0,0
0.8,0.4,10.0,6.0,2.1,42.0,0
2.0,1.0,22.0,13.0,0.0,90.0,0
1.1,0.5,15.0,9.0,0.0,61.0,0
8.0,0.8,10.0,6.0,2.0,45.0,0
1.14,0.7,7.1,6.8,5.0,52.0,0
0.0,0.0,46.0,45.0,15.0,190.0,0
2.0,1.0,24.0,16.0,0.0,100.0,0
1.1,0.5,15.0,9.0,0.0,60.0,0
1.0,0.5,9.0,7.5,2.0,45.0,0
1.0,0.63,9.12,9.12,4.0,61.0,0
1.1,0.3,14.7,9.0,3.0,61.0,0
0.0,0.0,0.0,0.0,0.0,46.0,0
0.9,0.5,13.9,0.0,0.0,56.0,0
0.5,0.0,7.0,9.0,1.5,30.0,0
1.1,0.5,15.0,9.0,3.0,61.0,0
1.0,0.2,10.3,7.5,4.0,48.0,0
1.2,0.7,14.7,8.8,6.0,81.0,0
1.0,1.0,9.0,8.0,4.0,52.0,0
1.1,0.725,9.37,9.1,3.1,58.0,0
1.0,0.8,14.66,8.99,4.0,52.0,0
0.0,0.0,46.0,45.0,15.0,190.0,0
1.14,0.52,14.66,8.99,3.0,61.0,0
5.0,1.5,33.0,26.0,85.0,170.0,0
0.0,0.0,14.0,13.0,15.0,50.0,0
1.6,0.3,11.0,8.0,2.0,53.0,0
1.1,0.5,10.6,14.66,3.0,51.0,0
1.1,0.3,15.0,9.0,3.0,61.0,0
2.0,1.0,22.0,13.0,0.0,90.0,0
0.0,0.0,4.0,3.0,1.0,17.0,0
1.0,0.0,11.0,7.0,2.0,46.0,0
1.1,0.73,9.37,9.1,0.0,58.0,0
1.1,0.5,12.2,9.4,0.1,55.0,0
1.1,0.5,15.0,9.0,3.0,61.0,0
2.0,1.0,22.0,13.0,0.0,90.0,0
1.1,0.5,15.0,9.0,3.0,61.0,0
0.54,0.25,6.98,4.28,1.0,24.0,0
11.0,0.6,15.0,10.0,4.0,61.0,0
1.0,0.8,9.2,6.83,2.0,52.0,0
1.1,0.07,15.0,9.0,3.0,61.0,0
1.2,0.6,14.2,11.0,0.0,77.0,0
1.0,0.4,11.1,7.0,2.3,46.0,0
1.14,0.5,15.0,9.0,3.0,61.0,0
1.14,0.52,14.66,8.99,2.0,42.0,0
1.026,0.468,13.194,9.1,30.0,54.9,0
1.1,0.5,15.0,9.0,3.0,61.0,0
0.0,0.0,18.0,16.0,30.0,70.0,0
1.0,0.0,11.0,7.0,2.0,46.0,0
1.2,0.52,14.66,8.99,3.0,61.0,0
2.02,0.92,25.95,15.91,5.0,108.0,0
1.0,1.0,15.0,9.0,3.0,61.0,0
1.1,0.5,10.6,10.3,0.0,49.0,0
0.8,0.4,10.0,6.0,2.0,42.0,0
0.87,0.4,11.14,6.83,2.0,52.0,0
1.17,0.66,14.7,8.0,2.3,57.0,0
1.0,0.0,11.0,7.0,2.0,45.0,0
1.0,0.6,10.8,8.99,3.0,55.0,0
0.0,0.0,1.0,1.0,0.0,12.0,0
1.0,0.2,9.0,7.5,4.0,48.0,0
1.1,0.5,10.6,10.3,0.0,55.0,0
0.0,0.0,0.0,0.0,30.0,0.0,0
2.0,0.0,22.0,13.0,0.0,90.0,0
1.0,0.0,11.0,7.0,2.0,46.0,0
0.0,0.0,17.0,16.0,15.0,60.0,0
4.5,4.3,16.1,16.0,83.0,123.0,0
2.0,1.0,22.0,13.0,0.0,90.0,0
1.1,0.5,10.6,10.3,0.0,55.0,0
2.0,0.0,111.0,94.0,45.0,450.0,0
0.0,0.0,1.0,1.0,0.0,4.0,0
1.1,0.5,15.0,9.0,3.0,61.0,0
0.5,1.0,10.0,6.5,0.0,45.0,0
0.99,0.44,14.88,0.0,5.0,61.0,0
0.0,0.0,8.0,5.0,60.0,35.0,0
1.02,0.28,15.79,12.3,3.0,63.0,0
1.69,0.77,21.7,13.31,4.0,89.76,0
0.9,0.4,8.5,8.2,0.0,44.0,0
0.0,0.0,30.0,25.0,40.0,120.0,0
0.0,0.0,4.0,3.0,0.0,15.0,0
1.0,1.0,20.0,13.0,0.0,90.0,0
0.9,0.4,11.2,7.0,2.0,46.0,0
0.1,0.0,10.0,6.0,0.0,52.0,0
1.0,1.0,15.0,9.0,3.0,61.0,0
1.2,0.06,14.6,9.0,5.0,61.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0
2.0,1.0,24.0,16.0,0.0,100.0,0
1.1,0.5,15.0,9.0,3.0,60.0,0
0.8,0.2,13.0,10.0,2.4,51.0,0
1.2,0.95,8.44,7.89,8.6,58.0,0
5.0,1.5,33.0,26.0,85.0,170.0,0
0.0,0.0,0.0,0.0,0.0,138.0,0
0.0,0.0,26.0,26.0,55.0,100.0,0
7.2,6.6,0.0,0.0,600.0,91.0,0
1.0,1.0,12.0,8.0,0.0,40.0,0
0.0,0.0,0.0,8.9,0.0,50.0,0
0.0,0.0,6.0,0.0,0.0,24.0,0
1.14,0.52,14.66,8.99,3.0,61.0,0
5.0,6.0,0.0,0.0,130.0,80.0,1
6.0,9.0,1.0,0.0,180.0,110.0,1
7.0,6.0,1.0,0.0,170.0,80.0,1
5.0,6.0,1.0,0.0,140.0,80.0,1
7.0,10.0,2.0,0.0,170.0,120.0,1
7.0,9.0,1.0,0.0,180.0,110.0,1
6.0,8.0,1.0,0.1,395.0,100.0,1
7.0,8.0,0.0,0.0,160.0,100.0,1
7.0,9.0,1.0,0.0,180.0,110.0,1
7.0,6.0,1.0,1.0,200.0,80.0,1
4.0,6.0,1.0,0.0,140.0,80.0,1
3.0,4.5,2.0,1.0,250.0,60.0,1
6.0,6.0,1.0,0.0,200.0,80.0,1
6.0,6.0,1.0,0.0,200.0,80.0,1
6.0,6.0,1.0,0.0,200.0,80.0,1
7.0,9.0,1.0,0.0,180.0,110.0,1
6.0,9.0,2.0,0.0,170.0,110.0,1
6.0,4.0,0.0,0.0,120.0,60.0,1
6.0,6.0,1.0,0.0,200.0,80.0,1
7.0,6.0,1.0,0.0,200.0,80.0,1
3.0,10.0,22.0,2.0,400.0,200.0,1
5.0,11.0,24.0,0.0,320.0,210.0,1
1.0,6.0,7.0,0.0,250.0,90.0,1
5.0,5.0,0.0,0.0,35.0,70.0,1
6.0,3.0,0.0,0.0,160.0,50.0,1
24.94,27.44,2.22,2.22,819.0,356.0,1
6.0,4.0,0.0,0.0,140.0,60.0,1
25.58,26.62,2.14,0.56,876.0,351.0,1
24.99,27.8,1.43,1.43,812.0,357.0,1
24.04,33.82,1.33,0.28,644.0,0.0,1
14.21,21.28,4.09,4.09,917.0,0.0,1
5.0,3.0,3.0,2.0,390.0,60.0,1
5.93,34.24,4.07,3.21,365.0,342.0,1
26.93,27.8,5.38,1.32,70.0,380.0,1
8.0,5.0,1.0,0.0,170.0,80.0,1
19.8,24.26,0.46,0.46,842.0,300.0,1
20.75,27.68,0.45,0.45,629.0,334.0,1
5.0,6.0,1.0,0.0,140.0,80.0,1
23.76,32.11,2.57,0.52,604.0,394.0,1
23.37,30.6,4.78,0.0,700.0,387.0,1
29.81,32.34,0.36,0.36,714.0,413.0,1
7.0,10.0,1.0,0.0,210.0,120.0,1
31.8,26.94,3.63,0.73,1433.0,387.0,1
7.0,9.0,1.0,0.0,190.0,110.0,1
6.0,8.0,1.0,0.0,380.0,100.0,1
7.0,9.0,0.0,0.0,180.0,110.0,1
7.0,9.0,1.0,0.0,180.0,110.0,1
14.23,13.47,3.77,0.0,132.0,229.0,1
9.2,20.9,47.0,11.35,361.0,414.0,1
6.7,8.4,1.0,1.0,153.0,102.0,1
23.41,30.04,1.12,1.12,628.0,368.0,1
6.0,8.0,1.0,0.0,180.0,100.0,1
21.54,30.64,2.0,0.0,1809.0,369.0,1
12.0,1.5,6.0,5.0,480.0,80.0,1
6.0,9.0,1.0,0.0,170.0,110.0,1
5.0,5.0,1.0,0.0,170.0,70.0,1
4.0,6.0,0.0,0.0,125.0,70.0,1
5.0,6.0,0.0,0.0,170.0,70.0,1
7.0,2.5,1.0,0.0,200.0,50.0,1
25.6,31.14,1.55,1.55,800.0,389.0,1
7.0,9.0,1.0,0.0,180.0,110.0,1
7.0,9.0,0.0,0.0,210.0,110.0,1
7.0,10.0,0.0,0.0,240.0,120.0,1
9.15,22.78,3.59,3.19,334.0,253.0,1
23.24,29.68,2.79,0.51,560.0,371.0,1
7.0,9.0,1.0,0.0,170.0,110.0,1
7.0,6.0,1.0,0.0,190.0,80.0,1
7.0,3.5,40.0,5.0,460.0,220.0,1
6.0,9.0,1.0,0.0,210.0,110.0,1
24.48,30.28,0.68,0.5,600.0,373.0,1
7.0,6.0,1.0,0.0,220.0,90.0,1
4.0,4.5,20.0,0.0,250.0,130.0,1
7.0,11.0,0.0,0.0,210.0,120.0,1
2.0,7.0,16.0,1.0,260.0,130.0,1
1.5,6.0,0.0,0.0,105.0,60.0,1
6.0,8.0,1.0,0.0,380.0,100.0,1
7.0,9.0,0.0,0.0,210.0,110.0,1
7.0,8.0,0.0,0.0,180.0,100.0,1
14.0,1.0,5.0,4.0,440.0,90.0,1
1.0,6.0,7.0,0.0,280.0,90.0,1
7.0,9.0,0.0,0.0,180.0,110.0,1
1.0,4.5,2.0,1.0,95.0,50.0,1
6.0,8.0,1.0,0.0,180.0,100.0,1
10.42,20.83,44.83,2.08,750.0,408.0,1
6.0,6.0,0.0,0.0,140.0,80.0,1
5.0,5.0,0.0,0.0,150.0,60.0,1
6.0,9.0,2.0,0.0,170.0,110.0,1
6.0,5.0,1.0,0.0,170.0,70.0,1
7.0,6.0,1.0,0.0,0.0,90.0,1
5.0,6.0,0.0,0.0,40.0,70.0,1
5.0,6.0,1.0,0.0,0.0,80.0,1
7.0,9.0,1.0,0.0,180.0,110.0,1
7.0,8.0,0.0,0.0,260.0,100.0,1
5.0,7.0,0.0,0.0,170.0,80.0,1
16.0,16.0,47.0,6.0,640.0,400.0,1
6.0,9.0,1.0,0.0,170.0,110.0,1
5.0,8.0,0.0,0.0,140.0,90.0,1
14.0,16.0,41.0,4.0,860.0,370.0,1
7.0,9.0,1.0,0.0,180.0,110.0,1
4.0,4.0,0.0,0.0,125.0,50.0,1
8.0,8.0,12.0,11.0,120.0,150.0,0
8.0,2.5,12.0,12.0,125.0,100.0,0
3.6,1.8,4.8,4.8,0.0,50.0,0
8.0,0.0,11.0,11.0,110.0,80.0,0
6.0,3.5,9.0,8.0,95.0,100.0,0
8.0,5.0,12.0,12.0,130.0,130.0,0
8.2,3.5,12.5,12.5,108.0,115.0,0
8.0,8.0,12.0,11.0,120.0,150.0,0
0.0,4.5,2.0,1.0,15.0,45.0,0
8.0,5.0,12.0,12.0,130.0,130.0,0
8.0,8.0,12.0,11.0,120.0,150.0,0
3.17,3.39,10.34,9.54,60.0,83.0,0
8.0,5.0,12.0,12.0,130.0,130.0,0
9.0,2.5,12.0,12.0,120.0,110.0,0
3.0,13.0,26.0,24.0,35.0,210.0,0
1.0,2.5,1.0,0.0,180.0,30.0,0
0.0,4.5,1.0,0.0,40.0,45.0,0
0.0,4.5,1.0,0.0,40.0,45.0,0
8.5,8.5,12.0,12.0,110.0,159.0,0
8.0,5.0,12.0,12.0,130.0,130.0,0
8.0,1.0,13.0,12.0,130.0,90.0,0
1.0,2.5,1.0,0.0,170.0,30.0,0
8.0,0.0,13.0,12.0,130.0,90.0,0
7.6,15.8,69.7,16.44,592.0,455.0,0
8.0,2.5,12.0,12.0,125.0,100.0,0
9.0,9.0,12.0,12.0,120.0,160.0,0
10.0,6.0,25.0,21.0,150.0,190.0,0
8.0,5.0,12.0,12.0,130.0,130.0,0
8.0,2.5,12.0,11.0,120.0,100.0,0
8.0,8.0,12.0,12.0,125.0,150.0,0
4.0,2.5,6.0,6.0,65.0,65.0,0
2.0,2.0,3.0,3.0,30.0,40.0,0
8.0,5.0,11.0,11.0,120.0,120.0,0
8.0,2.5,12.0,11.0,120.0,100.0,0
8.0,8.0,12.0,11.0,120.0,150.0,0
10.0,5.0,14.0,14.0,140.0,140.0,0
8.0,2.5,13.0,12.0,130.0,110.0,0
9.0,0.0,23.0,22.0,135.0,130.0,0
3.24,1.0,10.44,9.94,61.0,63.0,0
8.0,5.0,12.0,11.0,120.0,120.0,0
8.0,5.0,12.0,12.0,130.0,130.0,0
25.0,5.0,9.0,0.0,300.0,160.0,0
8.0,8.0,12.0,11.0,120.0,150.0,0
8.0,0.0,12.0,11.0,120.0,80.0,0
4.48,1.92,4.93,0.5,55.0,52.0,0
13.0,4.5,13.0,12.0,250.0,140.0,0
2.0,10.0,20.0,19.0,30.0,180.0,0
20.0,7.0,6.0,3.0,260.0,170.0,0
0.1,0.9,2.7,1.9,0.13,20.0,0
2.0,13.0,24.0,22.0,25.0,220.0,0
1.0,6.0,28.0,20.0,100.0,170.0,0
8.0,5.0,11.0,11.0,120.0,120.0,0
8.0,8.0,12.0,11.0,120.0,150.0,0
1.0,2.0,23.0,23.0,125.0,110.0,0
2.0,2.0,3.0,3.0,30.0,40.0,0
8.0,8.0,11.0,11.0,100.0,150.0,0
3.6,1.8,4.8,4.8,0.0,50.0,0
9.0,0.0,13.0,12.0,130.0,90.0,0
8.0,8.0,13.0,12.0,125.0,160.0,0
8.0,2.5,13.0,12.0,130.0,110.0,0
3.4,3.5,4.8,4.8,0.0,64.0,0
1.0,1.5,20.0,17.0,42.0,98.0,0
26.0,1.0,22.0,21.0,180.0,200.0,0
0.4,1.3,12.9,10.5,7.2,65.0,0
0.9,0.7,5.0,4.5,0.01,30.0,0
20.0,7.0,10.0,3.0,360.0,180.0,0
7.0,4.0,4.0,1.0,70.0,80.0,0
12.0,0.0,18.0,17.0,180.0,120.0,0
8.0,2.5,11.0,11.0,110.0,100.0,0
10.0,5.0,14.0,13.0,140.0,140.0,0
8.0,2.5,31.0,30.0,130.0,180.0,0
8.0,2.5,24.0,18.0,220.0,150.0,0
3.2,3.6,4.7,4.7,0.06,64.0,0
2.0,9.0,2.0,2.0,9.0,93.0,0
8.0,8.0,13.0,12.0,125.0,160.0,0
7.65,29.66,59.4,51.5,79.0,535.0,0
9.0,5.0,13.0,12.0,130.0,130.0,0
8.0,8.0,12.0,11.0,120.0,150.0,0
7.7,3.3,13.0,13.0,120.0,113.0,0
8.0,2.5,24.0,22.0,0.0,150.0,0
30.0,3.0,5.0,1.0,360.0,160.0,0
20.0,7.0,6.0,3.0,290.0,170.0,0
10.0,5.0,14.0,13.0,150.0,140.0,0
16.0,6.0,9.0,2.0,80.0,150.0,0
2.0,8.0,1.0,0.0,125.0,80.0,0
8.0,8.0,28.0,24.0,180.0,220.0,0
8.0,5.0,12.0,12.0,130.0,130.0,0
10.0,5.0,14.0,13.0,150.0,140.0,0
8.0,5.0,12.0,11.0,120.0,120.0,0
4.0,13.0,24.0,22.0,50.0,220.0,0
1.0,5.0,7.0,6.0,45.0,80.0,0
8.0,5.0,12.0,12.0,125.0,120.0,0
4.0,2.5,24.0,19.0,115.0,130.0,0
2.0,3.5,19.0,14.0,120.0,110.0,0
0.0,11.0,3.0,1.0,25.0,110.0,0
8.0,8.0,13.0,12.0,125.0,160.0,0
1.0,14.0,3.0,1.0,20.0,140.0,0
1.0,2.0,27.0,14.0,55.0,130.0,0
8.0,5.0,12.0,12.0,130.0,130.0,0
8.0,2.5,12.0,12.0,125.0,100.0,0
1.0,0.0,3.0,2.0,2.0,13.0,0
0.4,0.1,2.0,0.0,0.0,10.0,0
2.0,1.0,6.0,0.0,0.0,175.0,0
8.3,0.9,33.6,33.1,130.0,210.0,0
1.1,0.5,3.6,3.6,10.0,25.9,0
5.6,15.5,25.7,0.0,293.0,234.0,0
1.0,0.1,3.0,2.8,0.04,17.0,0
0.0,1.0,0.0,0.0,0.0,161.0,0
1.1,0.1,3.0,2.6,0.05,19.0,0
1.0,9.0,3.0,1.0,340.0,98.0,0
0.0,0.0,5.0,3.0,0.0,25.0,0
2.0,2.0,10.0,4.0,229.0,56.0,0
6.4,12.4,6.4,3.0,263.0,157.0,0
2.0,0.4,6.0,5.4,20.0,39.0,0
2.0,0.0,9.0,4.0,210.0,45.0,0
1.0,0.0,6.0,4.0,0.0,30.0,0
0.0,0.0,0.0,0.0,0.0,12.0,0
7.4,5.4,23.0,1.3,286.9,163.6,0
2.0,0.0,14.0,12.0,10.0,100.0,0
2.4,0.4,6.6,5.8,20.0,44.0,0
1.0,0.0,5.0,3.0,380.0,25.0,0
1.0,0.0,6.0,4.0,200.0,30.0,0
4.0,19.0,9.0,5.0,140.0,210.0,0
0.7,0.4,3.1,3.1,0.0,17.0,0
0.0,0.0,1.0,1.0,550.0,20.0,0
1.3,0.2,3.4,3.4,130.0,22.0,0
1.0,0.0,4.0,3.0,15.0,15.0,0
2.0,0.0,11.0,5.0,127.0,67.0,0
1.0,0.2,4.2,4.0,0.0,24.0,0
2.0,0.0,8.0,5.0,0.0,50.0,0
2.0,0.2,6.0,5.6,0.0,37.0,0
0.0,0.0,6.0,3.0,0.0,35.0,0
9.0,11.0,15.0,2.0,370.0,190.0,0
8.0,6.25,22.0,5.5,572.0,160.0,0
8.0,0.0,4.9,2.8,800.0,141.0,0
47.0,15.0,30.0,5.0,970.0,430.0,0
1.0,0.0,5.0,3.0,125.0,25.0,0
7.0,8.5,41.0,3.0,325.0,375.0,0
1.0,0.0,3.0,1.0,5.0,15.0,0
21.0,14.0,1.0,0.0,220.0,250.0,0
1.0,0.2,2.5,0.0,0.0,17.0,0
13.0,40.0,61.0,4.0,910.0,660.0,0
1.0,0.0,8.0,5.0,380.0,35.0,0
0.0,0.0,0.0,0.0,0.0,320.0,0
18.0,10.0,3.0,2.0,400.0,270.0,0
13.0,8.0,0.0,0.0,0.0,278.0,0
21.0,8.0,44.0,7.0,930.0,330.0,0
0.0,0.0,0.0,0.0,0.0,15.0,0
0.0,0.0,0.0,0.0,0.0,20.0,0
5.0,22.0,10.0,0.0,0.0,270.0,0
0.0,0.0,0.0,0.0,0.0,240.0,0
2.0,0.0,6.0,0.0,54.0,25.0,0
10.0,9.0,34.0,4.0,530.0,260.0,0
1.8,0.8,8.0,7.0,0.0,38.0,0
2.0,0.0,13.0,0.0,0.0,58.0,0
5.0,2.0,12.0,0.0,130.0,60.0,0
3.5,6.5,24.6,4.6,310.5,155.0,0
1.0,4.0,2.0,1.0,30.0,45.0,0
3.0,0.5,24.0,6.0,360.0,60.0,0
1.0,0.0,2.0,1.0,15.0,15.0,0
21.0,7.0,13.0,6.0,530.0,190.0,0
0.7,0.3,3.1,3.1,10.0,20.0,0
0.0,0.0,0.0,0.0,0.0,350.0,0
1.0,0.0,6.0,4.0,0.0,30.0,0
20.0,11.0,42.0,7.0,780.0,340.0,0
42.0,15.0,7.0,5.0,1025.0,320.0,0
